song_id,title,artist_id,duration_ms,release_date,genre,tempo,energy,danceability,instrumentalness
3159,Drew A Picasso,146,262768,2023-10-06,hip-hop,127.921,0.377,0.709,0.0
3160,"Dream, Ivory",146,188265,2017-03-09,hip-hop,120.051,0.568,0.535,0.331
3161,Forgot About Dre,146,222293,1999-11-16,hip-hop,133.974,0.74,0.924,0.0
3162,Still D.R.E.,146,270586,1999-11-16,hip-hop,93.431,0.775,0.816,0.00031
3163,welcome and goodbye,146,140643,2018-03-31,hip-hop,140.031,0.717,0.584,0.756
3164,The Next Episode,146,161506,1999-11-16,hip-hop,95.295,0.909,0.922,0.0
3165,California Love - Original Version,146,284906,1998-01-01,hip-hop,91.519,0.85,0.763,1.21e-06
3166,Let You Down,147,212120,2017-10-06,hip-hop,147.998,0.714,0.661,0.0
3167,Lie,147,209213,2017-10-06,hip-hop,95.008,0.659,0.749,0.0
3168,HAPPY,147,242691,2023-04-07,hip-hop,106.004,0.855,0.732,0.0
3169,The Search,147,248053,2019-07-26,hip-hop,119.95,0.789,0.789,0.0
3170,If You Want Love,147,199386,2017-10-06,hip-hop,116.205,0.386,0.552,0.0
3171,ESTE,147,162058,2024-07-04,hip-hop,102.969,0.682,0.921,0.0
3172,When I Grow Up,147,196800,2019-07-26,hip-hop,109.994,0.814,0.817,0.0
3173,HOPE,147,264473,2023-04-07,hip-hop,100.559,0.787,0.546,0.0
3174,Hit 'Em Up - Single Version,148,312626,1998-01-01,hip-hop,95.19,0.844,0.916,0.0
3175,California Love - Original Version,148,284906,1998-01-01,hip-hop,91.519,0.85,0.763,1.21e-06
3176,Ambitionz Az A Ridah,148,278386,1996-02-13,hip-hop,87.277,0.91,0.801,0.000891
3177,All Eyez On Me (ft. Big Syke),148,307773,1996-02-13,hip-hop,93.279,0.723,0.872,0.0
3178,Do For Love,148,281600,1997-01-01,hip-hop,95.0,0.63,0.874,0.00479
3179,Changes,148,268826,1998-01-01,hip-hop,111.113,0.665,0.865,0.0
3180,2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg),148,246533,1996-02-13,hip-hop,99.258,0.904,0.849,5.11e-05
3181,Keep Ya Head Up,148,262506,1993-02-16,hip-hop,172.329,0.732,0.598,0.0
3182,Mr. Glock,149,146880,2020-01-31,hip-hop,150.141,0.946,0.804,0.0
3183,Let's Go,149,140106,2023-06-23,hip-hop,75.486,0.636,0.654,0.0
3184,Russian Cream,149,142497,2018-02-02,hip-hop,130.007,0.774,0.867,0.0
3185,Gang Shit No Lame Shit,149,131600,2018-11-23,hip-hop,115.071,0.434,0.828,0.0
3186,Since 6ix,149,152693,2018-11-23,hip-hop,128.094,0.625,0.916,0.0
3187,Major (feat. Key Glock),149,195546,2018-09-21,hip-hop,147.026,0.651,0.907,0.000433
3188,Die Trying,149,153106,2022-11-17,hip-hop,145.952,0.712,0.893,0.0
3189,Ambition For Cash,149,143480,2021-11-05,hip-hop,149.012,0.732,0.841,2.18e-05
3190,Lonely Road (with Jelly Roll),150,189356,2024-07-26,hip-hop,100.214,0.679,0.549,0.0
3191,my ex's best friend (with blackbear),150,139460,2020-09-25,hip-hop,124.939,0.675,0.731,0.0
3192,sun to me,150,158446,2024-06-28,hip-hop,131.295,0.431,0.469,3.72e-06
3193,Bad Things (with Camila Cabello),150,239293,2017-05-12,hip-hop,137.853,0.691,0.697,0.0
3194,I Think I'm OKAY (with YUNGBLUD & Travis Barker),150,169397,2019-07-05,hip-hop,119.921,0.744,0.628,0.0
3195,forget me too (feat. Halsey),150,171620,2020-09-25,hip-hop,99.975,0.875,0.654,0.0086
3196,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",150,144860,2021-07-27,hip-hop,92.057,0.632,0.721,0.0
3197,maybe (feat. Bring Me The Horizon),150,170133,2022-03-25,hip-hop,88.014,0.92,0.601,0.0
3198,It's Beginning to Look a Lot like Christmas,151,206639,2012-11-09,jazz,94.775,0.214,0.339,7.47e-06
3199,Baby It's Cold Outside (with Michael Bublé),151,166146,2014-10-10,jazz,113.401,0.476,0.553,0.0
3200,Feeling Good,151,237333,2005-02-07,jazz,115.144,0.548,0.535,1.48e-06
3201,Sway,151,188066,0000-00-00,jazz,125.959,0.639,0.713,0.0
3202,Holly Jolly Christmas,151,119786,2012-11-09,jazz,151.251,0.465,0.647,0.0
3203,Santa Claus Is Coming to Town,151,171093,2012-11-09,jazz,122.331,0.389,0.594,0.0
3204,Haven't Met You Yet,151,244586,2009-10-06,jazz,122.58,0.733,0.615,0.0
3205,Holly Jolly Christmas,151,119786,2011-10-24,jazz,151.251,0.465,0.647,0.0
3206,Alexander Hamilton,152,236737,2015-09-25,jazz,131.995,0.435,0.609,0.0
3207,Wait for It,152,193749,2015-09-25,jazz,86.534,0.473,0.543,4.04e-06
3208,My Shot,152,333154,2015-09-25,jazz,180.466,0.649,0.698,0.0
3209,The Schuyler Sisters,152,186542,2015-09-25,jazz,101.409,0.727,0.74,0.0
3210,"Aaron Burr, Sir",152,156630,2015-09-25,jazz,160.387,0.439,0.646,0.0
3211,Non-Stop,152,385438,2015-09-25,jazz,91.994,0.482,0.77,0.0
3212,Guns and Ships,152,127578,2015-09-25,jazz,138.03,0.666,0.72,0.0
3213,The Room Where It Happens,152,318214,2015-09-25,jazz,173.552,0.49,0.638,0.0
3214,September,153,216022,1978-11-18,jazz,125.996,0.832,0.674,5.06e-06
3215,Let's Groove,153,339320,1981-11-14,jazz,125.035,0.648,0.869,2.17e-05
3216,Boogie Wonderland,153,288293,0000-00-00,jazz,131.715,0.756,0.802,0.00765
3217,September,153,215093,1978-11-23,jazz,125.926,0.832,0.697,0.00131
3218,Shining Star,153,170160,1975-03-15,jazz,102.516,0.692,0.676,0.00915
3219,After the Love Has Gone,153,278040,0000-00-00,jazz,131.675,0.443,0.424,0.000389
3220,September,153,215080,2018-04-17,jazz,125.901,0.831,0.694,0.000892
3221,Reasons,153,299333,1975-03-15,jazz,126.632,0.43,0.604,0.0
3222,Deck The Hall,154,68760,0000-00-00,jazz,107.607,0.437,0.684,1.63e-05
3223,The Christmas Song (Merry Christmas To You),154,192160,0000-00-00,jazz,73.196,0.21,0.32,8.01e-05
3224,L-O-V-E,154,155306,1965-01-11,jazz,78.231,0.373,0.425,0.0
3225,Joy To The World,154,84986,0000-00-00,jazz,102.213,0.337,0.553,0.0
3226,Unforgettable,154,191973,1954-01-01,jazz,136.094,0.182,0.349,0.0152
3227,The Christmas Song (Merry Christmas To You),154,190973,1961-09-25,jazz,66.862,0.095,0.283,3.36e-05
3228,'Tis Autumn,154,188933,1993-01-01,jazz,178.645,0.0728,0.403,7.04e-05
3229,(I Love You) For Sentimental Reasons,154,184466,1961-09-25,jazz,65.888,0.0418,0.325,0.0141
3230,Let It Snow! Let It Snow! Let It Snow!,155,117146,1959-01-01,jazz,134.009,0.241,0.451,2.66e-06
3231,Somethin' Stupid,155,162493,0000-00-00,jazz,207.356,0.338,0.257,0.0
3232,Have Yourself A Merry Little Christmas - Remastered 1999,155,206600,0000-00-00,jazz,137.484,0.137,0.303,7.31e-06
3233,Strangers In The Night,155,157866,0000-00-00,jazz,90.348,0.473,0.259,0.0
3234,My Way,155,276800,0000-00-00,jazz,75.454,0.381,0.401,0.0
3235,Fly Me To The Moon (In Other Words),155,147000,1962-12-10,jazz,119.416,0.26,0.668,0.0
3236,Silver Bells,155,142560,0000-00-00,jazz,97.173,0.259,0.29,0.0
3237,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),155,155586,0000-00-00,jazz,143.306,0.325,0.596,0.0
3238,Don't Know Why,156,186251,2002-02-26,jazz,88.609,0.219,0.745,1.8e-05
3239,Sunrise,156,200626,2004-01-01,jazz,156.848,0.299,0.526,0.097
3240,Come Away With Me,156,198226,2002-02-26,jazz,76.64,0.141,0.436,2.81e-06
3241,Turn Me On,156,154800,2002-02-26,jazz,170.645,0.18,0.429,4.4e-06
3242,Roll Me Up and Smoke Me When I Die - Live,156,134266,2020-12-11,jazz,106.859,0.813,0.427,0.109
3243,Those Sweet Words,156,202640,2004-01-01,jazz,103.152,0.234,0.798,0.000626
3244,Seven Years,156,145413,2002-02-26,jazz,127.381,0.193,0.592,0.00508
3245,What Am I To You?,156,210000,2004-01-01,jazz,75.978,0.347,0.651,0.0249
3246,(Sittin' On) the Dock of the Bay,157,163755,0000-00-00,jazz,103.621,0.367,0.768,1.79e-05
3247,Otis,157,178213,2011-08-08,jazz,94.577,0.631,0.754,0.0
3248,These Arms of Mine,157,154533,0000-00-00,jazz,176.537,0.284,0.403,0.0
3249,Stand by Me,157,172333,0000-00-00,jazz,111.548,0.464,0.883,1.51e-05
3250,Hard to Handle,157,141000,2018-05-18,jazz,95.552,0.55,0.666,1.84e-06
3251,Try a Little Tenderness,157,201733,1966-10-15,jazz,102.938,0.133,0.587,2.26e-05
3252,Cigarettes and Coffee,157,240800,1966-04-01,jazz,138.063,0.275,0.483,0.0
3253,I've Been Loving You Too Long,157,181666,1965-09-15,jazz,148.482,0.246,0.499,0.00227
3254,What A Wonderful World,158,139226,1968-01-01,jazz,77.082,0.165,0.271,1.54e-06
3255,La vie en rose - Single Version,158,203760,1952-04-01,jazz,70.136,0.0405,0.52,0.000301
3256,Dream A Little Dream Of Me,158,196840,1968-01-01,jazz,95.642,0.183,0.455,0.0
3257,A Kiss To Build A Dream On - Single Version,158,181493,1952-04-01,jazz,88.044,0.0811,0.722,0.0
3258,"Hello, Dolly!",158,147000,1964-10-25,jazz,0.0,0.405,0.0,0.00114
3259,Dream A Little Dream Of Me - Single Version,158,185160,2007-05-03,jazz,76.474,0.104,0.443,0.0
3260,Autumn In New York,158,356626,1957-02-25,jazz,135.335,0.0469,0.425,0.0
3261,Cheek To Cheek,158,353266,1956-10-01,jazz,121.999,0.31,0.655,0.0
3262,I'd Rather Go Blind,159,156653,1968-04-18,jazz,82.52,0.433,0.477,0.000195
3263,At Last,159,179693,0000-00-00,jazz,87.43,0.348,0.274,0.0133
3264,A Sunday Kind Of Love,159,196133,0000-00-00,jazz,85.861,0.285,0.421,1.55e-06
3265,Stormy Weather,159,187666,0000-00-00,jazz,174.177,0.356,0.262,0.0
3266,Something's Got A Hold On Me,159,169746,2011-10-18,jazz,151.394,0.584,0.469,0.0
3267,I Just Want To Make Love To You - Single Version,159,185626,0000-00-00,jazz,101.635,0.523,0.642,3.26e-06
3268,Trust In Me,159,178466,0000-00-00,jazz,64.033,0.377,0.486,0.0
3269,O Holy Night,159,290640,1998-10-09,jazz,125.397,0.0376,0.449,0.00681
3270,Frosty The Snowman,160,131733,1960-01-01,jazz,76.783,0.502,0.579,0.0
3271,Sleigh Ride,160,175986,1960-01-01,jazz,77.117,0.287,0.593,0.0
3272,Dream A Little Dream Of Me - Single Version,160,185160,2007-05-03,jazz,76.474,0.104,0.443,0.0
3273,Autumn In New York,160,356626,1957-02-25,jazz,135.335,0.0469,0.425,0.0
3274,Cheek To Cheek,160,353266,1956-10-01,jazz,121.999,0.31,0.655,0.0
3275,I've Got My Love To Keep Me Warm,160,191440,2016-11-25,jazz,110.536,0.635,0.513,0.0
3276,Summertime,160,298133,1958-01-01,jazz,167.004,0.0695,0.175,0.00199
3277,In A Sentimental Mood,160,168346,1957-01-01,jazz,71.022,0.0159,0.33,5.38e-06
3278,(What A) Wonderful World,161,129293,0000-00-00,jazz,128.212,0.571,0.763,0.0
3279,Bring It On Home To Me,161,165280,0000-00-00,jazz,70.956,0.569,0.482,0.0
3280,You Send Me,161,165560,0000-00-00,jazz,96.216,0.291,0.553,0.0
3281,A Change Is Gonna Come,161,192533,0000-00-00,jazz,172.272,0.386,0.211,0.0
3282,Nothing Can Change This Love,161,158680,0000-00-00,jazz,65.488,0.301,0.373,0.0
3283,Cupid,161,158613,0000-00-00,jazz,120.307,0.478,0.474,0.0
3284,Bring It On Home to Me,161,162533,2000-09-26,jazz,70.863,0.402,0.523,0.0
3285,Twistin' the Night Away,161,159853,0000-00-00,jazz,160.547,0.801,0.458,0.0
3286,Can I Kick It?,162,251573,1990-04-17,jazz,96.662,0.666,0.848,0.000699
3287,Electric Relaxation,162,226133,1999-10-26,jazz,98.243,0.534,0.866,0.266
3288,Check the Rhime,162,216693,1991-09-24,jazz,96.43,0.361,0.881,0.0046
3289,Award Tour (feat. Trugoy The Dove),162,226440,1993-11-09,jazz,97.338,0.6,0.812,7.79e-06
3290,Find a Way,162,203066,1998-09-29,jazz,94.093,0.58,0.773,0.0
3291,Jazz (We've Got),162,250240,1991-09-24,jazz,92.461,0.479,0.822,4.42e-05
3292,The Hop,162,207466,1996-07-30,jazz,95.525,0.517,0.927,0.0
3293,"Scenario (feat. Busta Rhymes, Dinco D & Charlie Brown) - LP Mix",162,250133,1991-09-24,jazz,101.78,0.596,0.795,0.000176
3294,Respect,163,147600,1967-03-10,jazz,114.95,0.558,0.805,2.2e-05
3295,I Say a Little Prayer,163,216773,1968-06-14,jazz,133.032,0.355,0.592,0.0
3296,(You Make Me Feel Like) A Natural Woman,163,165333,1968-01-22,jazz,110.89,0.271,0.603,0.0
3297,Think,163,139733,1968-06-14,jazz,110.051,0.63,0.687,0.0
3298,Chain of Fools,163,167066,1968-01-22,jazz,116.643,0.567,0.721,0.0
3299,You Send Me,163,149626,1968-06-14,jazz,102.908,0.303,0.512,0.0
3300,Day Dreaming,163,239960,1972-01-24,jazz,146.426,0.273,0.463,0.000367
3301,I Knew You Were Waiting (For Me),163,240120,2021-07-30,jazz,107.931,0.842,0.705,0.0
3302,Christmas Time Is Here,164,163093,1998-01-01,jazz,75.265,0.122,0.367,4.37e-05
3303,Christmas Time Is Here - Vocal,164,166386,2012-01-01,jazz,75.465,0.145,0.388,6.86e-06
3304,O Tannenbaum,164,309386,2012-01-01,jazz,123.338,0.191,0.577,0.00824
3305,Linus And Lucy,164,184440,1998-01-01,jazz,81.06,0.37,0.381,0.247
3306,Great Pumpkin Waltz,164,146573,1998-01-01,jazz,152.381,0.129,0.33,0.912
3307,What Child Is This,164,144933,2012-01-01,jazz,85.218,0.3,0.326,0.939
3308,Christmas Is Coming,164,205320,2012-01-01,jazz,82.679,0.346,0.385,0.0123
3309,Thanksgiving Theme,164,119666,1998-01-01,jazz,96.446,0.28,0.537,0.897
3310,Hit the Road Jack,165,119880,2021-09-10,jazz,173.141,0.571,0.598,0.0
3311,I've Got a Woman,165,171466,1957-01-01,jazz,199.373,0.61,0.556,2.22e-06
3312,"Hallelujah, I Love Her So",165,155506,1957-01-01,jazz,73.203,0.547,0.696,0.0
3313,Hit the Road Jack,165,119880,2021-06-04,jazz,173.141,0.571,0.598,0.0
3314,Georgia on My Mind,165,219560,2021-09-10,jazz,94.34,0.323,0.19,2.17e-06
3315,Here We Go Again,165,238750,2004-08-31,jazz,98.966,0.298,0.628,0.000442
3316,Mess Around,165,160226,1957-01-01,jazz,148.808,0.962,0.565,0.0
3317,Seven Spanish Angels (with Ray Charles),165,231026,0000-00-00,jazz,132.439,0.287,0.549,0.0
3318,Feeling Good,166,174000,1965-06-01,jazz,81.726,0.326,0.451,0.0
3319,I Put A Spell On You,166,155026,1965-06-01,jazz,88.886,0.398,0.428,0.000537
3320,My Baby Just Cares for Me (2013 - Remaster),166,215746,2013-08-27,jazz,118.661,0.243,0.747,1.02e-06
3321,Don't Let Me Be Misunderstood,166,166200,1964-11-01,jazz,158.345,0.501,0.388,0.0
3322,Sinnerman,166,622000,1965-10-01,jazz,146.704,0.543,0.439,9.79e-06
3323,Sinnerman - Sofi Tukker Remix,166,232632,2021-10-08,jazz,124.027,0.764,0.795,0.0105
3324,Feeling Good - Austin Millz Remix,166,150789,2022-10-07,jazz,113.893,0.818,0.675,0.00803
3325,Baltimore,166,278866,0000-00-00,jazz,154.955,0.28,0.638,0.439
3326,The Girl From Ipanema,167,200360,0000-00-00,jazz,133.531,0.321,0.541,0.00345
3327,The Girl From Ipanema - 2008 Remastered,167,194040,2008-05-13,jazz,133.647,0.261,0.529,6.04e-06
3328,Água de Beber,167,138013,1965-01-01,jazz,147.853,0.319,0.653,0.0
3329,The Girl From Ipanema - Single Version,167,167533,1964-03-01,jazz,130.966,0.17,0.696,0.00174
3330,Corcovado (Quiet Nights Of Quiet Stars),167,256560,1964-03-01,jazz,127.214,0.132,0.519,0.00106
3331,Águas De Março,167,214003,1974-06-17,jazz,144.129,0.517,0.683,1.22e-05
3332,Wave,167,176906,1967-06-15,jazz,144.926,0.314,0.551,0.831
3333,Corcovado (Quiet Nights Of Quiet Stars) - Single Version,167,139986,1964-03-01,jazz,128.043,0.198,0.531,0.00267
3334,I'll Be Seeing You,168,211533,1957-01-01,jazz,90.495,0.0304,0.355,0.0555
3335,Solitude,168,207600,1956-01-01,jazz,97.902,0.15,0.461,0.000902
3336,Blue Moon,168,207826,1956-01-01,jazz,124.323,0.27,0.64,0.122
3337,All of Me,168,181440,0000-00-00,jazz,106.994,0.0644,0.504,4.36e-06
3338,Autumn In New York,168,224333,1956-01-01,jazz,71.523,0.098,0.587,7e-06
3339,April In Paris,168,185586,1958-01-01,jazz,74.746,0.127,0.496,7.07e-05
3340,Crazy He Calls Me,168,185280,1958-01-01,jazz,72.716,0.145,0.49,3.5e-06
3341,Easy Living (with Teddy Wilson & His Orchestra),168,182400,0000-00-00,jazz,88.858,0.23,0.641,5.36e-05
3342,In A Sentimental Mood,169,255226,0000-00-00,jazz,107.854,0.305,0.464,0.0848
3343,Blue in Green (feat. John Coltrane & Bill Evans),169,337733,1959-08-17,jazz,110.479,0.0162,0.421,0.0024
3344,My One And Only Love,169,295240,1963-01-01,jazz,114.416,0.0676,0.472,0.00286
3345,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",169,562640,1959-08-17,jazz,136.759,0.151,0.532,0.00136
3346,My Little Brown Book,169,319733,0000-00-00,jazz,70.418,0.187,0.381,0.135
3347,Blue in Green (feat. John Coltrane & Bill Evans),169,337160,1959-08-17,jazz,170.272,0.0326,0.355,0.00162
3348,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",169,562400,1959-08-17,jazz,136.526,0.227,0.531,0.000157
3349,It's Easy To Remember,169,165560,0000-00-00,jazz,69.159,0.125,0.497,0.00577
3350,aruarian dance,170,250433,2004-06-23,jazz,198.448,0.652,0.585,0.907
3351,Feather (feat. Cise Starr & Akin from CYNE),170,175360,2005-11-11,jazz,180.598,0.749,0.565,0.432
3352,Lady Brown (feat. Cise Starr from CYNE),170,199160,2003-08-21,jazz,97.317,0.874,0.499,0.000639
3353,Luv(sic.) pt3 (feat. Shing02),170,336866,2005-11-11,jazz,94.997,0.691,0.866,0.503
3354,Luv (sic),170,286320,2015-12-09,jazz,93.016,0.677,0.906,0.0272
3355,battlecry,170,202066,2004-06-23,jazz,97.998,0.77,0.712,2.12e-06
3356,Counting Stars,170,247613,2007-11-11,jazz,94.985,0.676,0.681,0.924
3357,Luv (sic) pt2,170,273080,2015-12-09,jazz,92.682,0.523,0.834,6.66e-06
3358,deep in it,171,154862,2023-03-10,jazz,118.967,0.415,0.567,0.885
3359,jazz is for ordinary people,171,164000,2023-04-07,jazz,118.079,0.474,0.502,0.787
3360,nyc in 1940,171,156611,2022-06-03,jazz,116.998,0.482,0.839,0.89
3361,"Berlioz: La Mort d'Orphée, H. 25: V. Tableau musical",171,165640,2024-11-08,jazz,131.688,0.00373,0.158,0.844
3362,open this wall,171,156688,2024-07-12,jazz,111.966,0.635,0.773,0.412
3363,miro,171,200000,2022-12-09,jazz,119.972,0.445,0.818,0.0348
3364,joycelyn's dance,171,198500,2024-07-12,jazz,113.995,0.503,0.753,0.901
3365,wash my sins away,171,232500,2023-05-12,jazz,121.007,0.598,0.773,0.826
3366,I Fall In Love Too Easily,172,201440,0000-00-00,jazz,128.607,0.0657,0.532,0.00488
3367,My Funny Valentine,172,141133,0000-00-00,jazz,133.32,0.00756,0.438,0.00643
3368,But Not For Me - Vocal Version,172,184466,0000-00-00,jazz,82.174,0.152,0.626,6.05e-05
3369,It's Always You - Vocal Version,172,215466,0000-00-00,jazz,81.735,0.0341,0.499,5.27e-05
3370,I Get Along Without You Very Well (Except Sometimes) - Vocal Version,172,179640,0000-00-00,jazz,103.34,0.033,0.442,0.000171
3371,Time After Time - Vocal Version,172,166760,0000-00-00,jazz,99.783,0.0454,0.501,3.76e-05
3372,Autumn In New York,172,427280,0000-00-00,jazz,112.831,0.108,0.567,0.844
3373,There Will Never Be Another You - Vocal Version,172,180626,0000-00-00,jazz,168.754,0.112,0.513,0.0018
3374,Christmas Time Is Here,173,163093,1998-01-01,jazz,75.265,0.122,0.367,4.37e-05
3375,Christmas Time Is Here - Vocal,173,166386,2012-01-01,jazz,75.465,0.145,0.388,6.86e-06
3376,O Tannenbaum,173,309386,2012-01-01,jazz,123.338,0.191,0.577,0.00824
3377,The Great Pumpkin Waltz,173,156282,2022-08-26,jazz,214.655,0.263,0.274,0.956
3378,Linus And Lucy,173,184440,1998-01-01,jazz,81.06,0.37,0.381,0.247
3379,Great Pumpkin Waltz,173,146573,1998-01-01,jazz,152.381,0.129,0.33,0.912
3380,Graveyard Theme,173,55820,2022-08-26,jazz,137.186,0.257,0.533,0.884
3381,What Child Is This,173,144933,2012-01-01,jazz,85.218,0.3,0.326,0.939
3382,The Girl From Ipanema,174,320253,1964-03-01,jazz,130.359,0.147,0.654,0.000923
3383,The Girl From Ipanema - Single Version,174,167533,1964-03-01,jazz,130.966,0.17,0.696,0.00174
3384,Corcovado (Quiet Nights Of Quiet Stars),174,256560,1964-03-01,jazz,127.214,0.132,0.519,0.00106
3385,Corcovado (Quiet Nights Of Quiet Stars) - Single Version,174,139986,1964-03-01,jazz,128.043,0.198,0.531,0.00267
3386,Para Machuchar Meu Coracao,174,307253,1964-03-01,jazz,131.588,0.142,0.5,0.00474
3387,Desafinado,174,248013,1964-03-01,jazz,144.083,0.186,0.501,0.00269
3388,Só Danço Samba,174,216226,0000-00-00,jazz,78.073,0.364,0.578,0.0539
3389,I Don't Stand A Ghost Of A Chance With You,174,348546,1956-01-01,jazz,140.824,0.0429,0.428,0.803
3390,Son of a Preacher Man,175,149160,1969-03-31,jazz,181.701,0.498,0.401,0.0
3391,Spooky (Single Version),175,164933,2020-01-31,jazz,106.329,0.47,0.776,0.0
3392,I Only Want To Be With You,175,158200,1964-06-26,jazz,133.0,0.684,0.602,0.0
3393,What Have I Done to Deserve This? (with Dusty Springfield) - 2018 Remaster,175,263240,1987-09-07,jazz,118.082,0.871,0.706,0.000602
3394,Spooky,175,155133,0000-00-00,jazz,106.445,0.708,0.683,1.99e-05
3395,The Look Of Love,175,216266,0000-00-00,jazz,95.463,0.296,0.577,3.55e-05
3396,You Don't Have To Say You Love Me,175,170440,0000-00-00,jazz,111.5,0.513,0.317,0.0
3397,Wishin' And Hopin',175,176400,1964-06-26,jazz,108.125,0.374,0.683,0.0
3398,Everything I Am,176,227893,2007-09-11,jazz,80.23,0.623,0.631,1.61e-06
3399,ooh la la (feat. Greg Nice & DJ Premier),176,183826,2020-06-03,jazz,170.079,0.824,0.686,0.0
3400,Le Pido a DIOS,176,165880,2022-12-02,jazz,174.958,0.597,0.626,6.2e-06
3401,AEAO,176,316944,2014-07-16,jazz,152.604,0.764,0.446,0.0
3402,"Million Pieces (feat. Teyana Taylor, Larry June & DJ Premier)",176,182624,2024-08-30,jazz,87.361,0.49,0.449,4.19e-05
3403,Plaza Con Prada,176,193003,2024-11-01,jazz,183.012,0.879,0.645,0.0
3404,Book of Rhymes (feat. DJ Premier),176,289914,2020-12-18,jazz,134.324,0.758,0.846,0.0
3405,The Format,176,183440,2006-11-07,jazz,96.076,0.807,0.609,0.0106
3406,Coffee & Jazz,177,186527,2018-11-09,jazz,128.169,0.262,0.659,0.755
3407,Peaceful,177,153003,2018-11-09,jazz,128.272,0.0289,0.484,0.95
3408,Piano String,177,168014,2018-11-09,jazz,121.935,0.067,0.447,0.91
3409,Rock Time Jazz,177,168536,2018-11-09,jazz,96.061,0.225,0.75,0.849
3410,Jazz Classic,177,182480,2018-11-09,jazz,133.994,0.37,0.682,0.651
3411,Beats Jazz,177,167539,2018-11-09,jazz,170.084,0.279,0.681,0.845
3412,After Song,177,178945,2018-11-09,jazz,67.123,0.238,0.552,0.924
3413,Coffee House Trip,177,169577,2018-11-09,jazz,95.1,0.308,0.562,0.961
3414,Time Moves Slow,178,273864,2016-07-08,jazz,140.026,0.376,0.591,0.0282
3415,Please Do Not Lean (feat. BADBADNOTGOOD) - Bonus,178,240937,2023-04-10,jazz,128.005,0.402,0.686,8.7e-06
3416,Running Away,178,111786,2021-06-21,jazz,93.25,0.687,0.614,0.874
3417,In Your Eyes,178,247054,2016-07-08,jazz,79.765,0.528,0.488,0.000792
3418,Running Away (Time),178,92266,2021-11-22,jazz,94.073,0.679,0.598,0.737
3419,Please Do Not Lean (feat. BADBADNOTGOOD),178,240937,2022-04-22,jazz,127.972,0.41,0.67,8.55e-06
3420,Alien Love Call,178,222741,2023-08-11,jazz,125.974,0.583,0.606,0.404
3421,Poeira Cosmica,178,253482,2024-11-07,jazz,165.94,0.641,0.409,0.346
3422,Winter Wonderland,179,133213,1968-10-06,jazz,116.098,0.453,0.453,0.0
3423,O Christmas Tree (feat. Count Basie Big Band),179,207253,2008-10-14,jazz,74.271,0.0982,0.571,1.71e-06
3424,My Favourite Things,179,196906,1968-10-06,jazz,138.769,0.481,0.46,0.0
3425,The Way You Look Tonight,179,203306,2012-11-17,jazz,111.996,0.0533,0.421,0.000437
3426,(I Left My Heart) In San Francisco,179,170960,1962-06-18,jazz,128.065,0.078,0.313,4.48e-06
3427,Silver Bells (feat. Count Basie Big Band),179,195106,2008-10-14,jazz,131.431,0.302,0.711,0.00013
3428,The Christmas Waltz (feat. Count Basie Big Band),179,199093,2008-10-14,jazz,107.122,0.288,0.442,6.59e-06
3429,Rags to Riches,179,168480,2011-11-23,jazz,78.136,0.435,0.409,7.17e-06
3430,The Gambler,180,214880,1978-11-20,jazz,87.086,0.501,0.668,0.0
3431,Get Along,180,199625,2018-07-27,jazz,92.456,0.804,0.632,0.0
3432,The Good Stuff,180,200440,2002-04-02,jazz,143.78,0.62,0.612,0.0
3433,Islands In the Stream,180,251960,1982-10-04,jazz,203.934,0.411,0.617,1.04e-06
3434,"Générique - Bande originale du film ""Ascenseur pour l'échafaud""",180,168512,1958-01-29,jazz,70.197,0.114,0.391,0.949
3435,"Good, Pt. 2",180,217750,2024-01-27,jazz,136.961,0.804,0.815,3.96e-05
3436,"Danger Zone - From ""Top Gun"" Original Soundtrack",180,215133,1997-03-25,jazz,157.17,0.897,0.544,0.0
3437,I Go Back,180,243666,2004-01-22,jazz,90.187,0.842,0.532,0.0
3438,Blue in Green (feat. John Coltrane & Bill Evans),181,337733,1959-08-17,jazz,110.479,0.0162,0.421,0.0024
3439,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",181,562640,1959-08-17,jazz,136.759,0.151,0.532,0.00136
3440,Blue in Green (feat. John Coltrane & Bill Evans),181,337160,1959-08-17,jazz,170.272,0.0326,0.355,0.00162
3441,"Générique - Bande originale du film ""Ascenseur pour l'échafaud""",181,168512,1958-01-29,jazz,70.197,0.114,0.391,0.949
3442,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",181,562400,1959-08-17,jazz,136.526,0.227,0.531,0.000157
3443,"Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers)",181,586493,1959-08-17,jazz,128.453,0.278,0.629,0.000229
3444,It Never Entered My Mind,181,323186,0000-00-00,jazz,116.079,0.217,0.476,6.09e-05
3445,"'Round Midnight (feat. John Coltrane, Red Garland, Paul Chambers & Philly Joe Jones)",181,355333,1957-03-18,jazz,112.689,0.182,0.494,0.00036
